artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,genres
Ike Quebec,0.920666667,0.488333333,0.154666667,0.564333333,0.175666667,-11.98433333,0.038833333,102.154,0.321,11,5,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']"
Ike Turner & The Kings Of Rhythm,0.6,0.6485,0.632,0.898,0.1155,-8.677,0.0323,97.074,0.843,33.5,7,1,['instrumental soul']
Ikimonogakari,0.0803,0.497,0.8516,0,0.24504,-2.948,0.07244,155.1406,0.6118,61.4,11,0,"['anime', 'j-pop', 'j-poprock']"
Il Divo,0.634,0.163,0.52,0.0212,0.14,-5.541,0.0324,179.302,0.0715,44,9,1,['operatic pop']
Ila Devi,0.989,0.55375,0.2435,0.019665525,0.39625,-10.707,0.0942,107.0535,0.64025,0,9,1,[]
Ila Ghosh,0.989333333,0.459666667,0.177333333,0.520433333,0.196666667,-14.71433333,0.094033333,119.656,0.615666667,0,4,1,[]
Ila Mitra Ghosh,0.98625,0.49625,0.172,0.66,0.11625,-15.87075,0.042475,126.091,0.536,0,5,0,[]
Ilaiyaraaja,0.746,0.552666667,0.377666667,0.001073333,0.1072,-11.02466667,0.029866667,82.21833333,0.538666667,30.66666667,2,1,"['deep indian pop', 'desi hip hop', 'filmi', 'tamil pop']"
Ilana Levine,0.648,0.763,0.323,0,0.596,-12.272,0.418,102.757,0.716,44,9,1,[]
Ildebrando Pizzetti,0.992,0.251,0.275,0.785,0.294,-17.295,0.0371,94.264,0.234,0,9,0,[]
Ildiko Raimondi,0.906,0.31,0.125,0.904,0.258,-17.338,0.0363,129.938,0.269,45,2,1,[]
Ileana Cotrubas,0.9725,0.30625,0.12545,0.002826988,0.202,-20.19575,0.0639625,112.12775,0.1487,20.75,4,1,"['classical soprano', 'opera']"
Ilegales,0.1134,0.849333333,0.940333333,0.013019667,0.0628,-6.656166667,0.064366667,130.2403333,0.897,48,7,1,"['corrido', 'corridos tumbados', 'regional mexican pop']"
Ilene Woods,0.9295,0.26325,0.12975,0.00020916,0.129,-17.5465,0.047075,107.97575,0.2185,50,3,1,['movie tunes']
Ilja Hurník,0.994,0.415,0.211,0.95,0.115,-23.148,0.0453,125.556,0.625,0,11,1,['czech contemporary classical']
Ilka Chase,0.817,0.5245,0.2245,0,0.363,-16.6685,0.06005,97.392,0.5355,11.5,2,1,[]
Ill Al Skratch,0.070733333,0.608,0.618666667,3.21E-06,0.241,-9.340333333,0.149466667,112.228,0.575333333,34.66666667,0,1,['harlem hip hop']
Ill Niño,0.0003252,0.5235,0.964,0.055,0.26055,-3.6205,0.07505,137.823,0.2875,49.5,7,1,"['alternative metal', 'industrial metal', 'latin metal', 'melodic metalcore', 'nu metal', 'post-grunge', 'rap rock']"
Illa J,0.235,0.794,0.502,0.0639,0.108,-5.69,0.107,84.415,0.212,49,8,1,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'indie soul']"
Illinois Jacquet,0.715166667,0.576166667,0.170566667,0.140933333,0.122183333,-15.69966667,0.0543,120.3676667,0.466833333,19.33333333,5,1,"['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz saxophone', 'ragtime', 'soul jazz', 'stride', 'swing']"
Ilona Durigo,0.9705,0.205,0.149,0.0577775,0.111,-23.24,0.0465,132.054,0.0805,0,3,1,[]
Ilona Steingruber,0.940285714,0.189542857,0.358142857,0.242914286,0.277385714,-13.51371429,0.0429,105.4232857,0.1488,0,5,1,[]
Ilsa Ihme-Sabisch,0.956714286,0.323714286,0.241785714,0.07039023,0.483214286,-15.26264286,0.062807143,98.28871429,0.1484,0,4,1,[]
Ilsey,0.0434,0.446,0.793,4.14E-05,0.159,-3.912,0.0556,127.799,0.313,54,5,0,[]
Ilva Ligabue,0.972,0.4,0.154,2.05E-05,0.482,-19.687,0.0543,106.411,0.122,0,9,1,['italian soprano']
Imaginary Future,0.934333333,0.641,0.121,0.000228,0.095966667,-14.39266667,0.0352,122.3413333,0.433333333,58,3,1,"['folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']"
Imagination,0.29274,0.752,0.4552,0.0344796,0.05674,-14.5862,0.0442,100.5282,0.7272,49.4,11,0,"[""children's music"", 'kindie rock']"
Imagine Dragons,0.145981077,0.521760684,0.715290598,0.012033914,0.211565812,-6.02691453,0.061509402,125.952735,0.370360684,60.70940171,0,1,"['modern rock', 'rock']"
Iman,0.329,0.732,0.954,0.000245,0.287,-6.545,0.147,144.971,0.552,37,11,0,[]
Iman Omari,0.3265,0.678,0.833,4.21E-05,0.4765,-6.037,0.301,121.0475,0.8535,55,11,0,"['alternative r&b', 'indie r&b', 'neo r&b']"
Imanbek,0.038228571,0.779428571,0.762714286,0.001212041,0.314,-5.384857143,0.046428571,122.2938571,0.885142857,64.14285714,4,1,[]
Imanos,0.00499,0.634,0.724,0.000193,0.0732,-5.842,0.0546,148.024,0.309,58,5,0,['big room']
Immature,0.2713,0.664,0.46725,0.00432475,0.09585,-8.99125,0.0308,132.79775,0.37125,34,4,0,['new jack swing']
Immortal Technique,0.306488889,0.721555556,0.781444444,3.44E-05,0.312148148,-6.713111111,0.330259259,106.5852222,0.647851852,45.2962963,1,0,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop']"
Imogen Cooper,0.989,0.296,0.0543,0.904,0.1427,-26.3755,0.03755,84.706,0.14635,36.5,3,1,['classical piano']
Imogen Heap,0.6855,0.575333333,0.403,0.000458112,0.11845,-9.559,0.036,116.315,0.443683333,47.83333333,1,1,"['etherpop', 'lilith', 'metropopolis']"
Impacto Crea,0.729,0.494,0.408,0.0623,0.329,-7.287,0.0288,146.371,0.421,27,5,0,"['latin jazz', 'salsa', 'salsa international']"
Impacto De Montemorelos,0.394,0.688333333,0.462333333,8.57E-05,0.119166667,-11.95533333,0.054266667,122.007,0.763333333,40.66666667,2,1,['gruperas inmortales']
Imperial Mammoth,0.939,0.685,0.183,0,0.0978,-13.823,0.0342,110,0.21,42,0,1,[]
Imran Khan,0.20647,0.719,0.643,1.11E-05,0.170666667,-5.665666667,0.075633333,140.6396667,0.4983,65,4,0,"['bhangra', 'desi hip hop', 'desi pop', 'modern bollywood', 'pakistani hip hop', 'punjabi pop', 'sufi']"
Imua,0.687,0.9155,0.537,7.99E-06,0.06245,-8.6115,0.08295,112.579,0.967,33,5,1,['ukulele']
Imua Garza,0.513,0.771,0.439,0.032,0.142,-8.142,0.0348,145.093,0.88,45,4,1,['ukulele']
In Flames,0.001410006,0.451066667,0.928866667,0.491742333,0.318346667,-4.811333333,0.091286667,125.0988667,0.29898,50,10,0,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']"
In Love With a Ghost,0.943666667,0.446333333,0.222666667,0.369333333,0.292,-18.56566667,0.051533333,167.092,0.264,63.66666667,6,0,"['kawaii future bass', 'lo-fi beats']"
In Motion,0.74325,0.434916667,0.433916667,0.5571,0.123341667,-8.835166667,0.034166667,101.6361667,0.33525,0,3,1,"['alternative metal', 'melodic metalcore', 'metalcore', 'screamo']"
In The Valley Below,0.000717,0.508,0.517,0.0165,0.117,-8.054,0.0278,103.935,0.0543,55,8,0,['indie rock']
In This Moment,0.024025652,0.485565217,0.937869565,2.51E-05,0.23213913,-3.551130435,0.140252174,131.4582609,0.344373913,55,9,0,"['alternative metal', 'melodic metalcore', 'nu metal', 'post-grunge']"
In-Grid,0.000399,0.916,0.8,0.397,0.162,-6.28,0.0531,132.028,0.719,55,8,0,[]
InNeR ChiLd,0.0639,0.766,0.937,0.435,0.701,-6.594,0.106,122.016,0.864,0,11,1,[]
Ina Wroldsen,0.0109,0.695,0.82,0.000142,0.0605,-4.985,0.0428,125.881,0.653,0,11,0,"['norwegian pop', 'tropical house']"
Inayat Husain Bhatti,0.973,0.732,0.46,3.91E-06,0.277,-10.973,0.05,130.133,0.877,0,5,0,[]
Incidents,0.0404,0.918,0.381,0.0205,0.0744,-11.353,0.118,99.719,0.555,30,1,1,['deep g funk']
Incognito,0.15935,0.691,0.6485,0.0026625,0.18545,-12.819,0.0328,97.918,0.7995,39,9,1,['brit funk']
Incubus,0.074857814,0.539315789,0.762666667,0.099639031,0.177101754,-6.534947368,0.052349123,130.2439474,0.467935088,49.29824561,9,1,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
Indecent Obsession,0.545,0.404,0.377,0,0.0966,-10.542,0.0291,157.812,0.349,50,9,1,[]
Indeep,0.103766667,0.910333333,0.492666667,0.0019831,0.075466667,-9.739,0.172666667,110.6823333,0.825,47.66666667,11,1,"['disco', 'post-disco']"
India.Arie,0.286315789,0.664631579,0.439578947,0.002473882,0.187642105,-9.236473684,0.111984211,122.4042105,0.396684211,49.84210526,9,0,"['neo soul', 'r&b', 'urban contemporary']"
Indigo Girls,0.492734884,0.51472093,0.497883721,0.002106844,0.207397674,-9.144139535,0.032883721,110.1009535,0.541976744,35.13953488,9,1,"['folk', 'lilith', 'pop rock']"
Indila,0.1435,0.6315,0.5735,0,0.12295,-8.1515,0.04585,117.4585,0.3515,65.5,6,0,['french pop']
Indo G,0.0329,0.78,0.915,0.00302,0.0645,-5.446,0.178,140.204,0.63,33,4,0,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop']"
Indochine,0.1358,0.648,0.846,0.0006125,0.0924,-11.854,0.0368,152.1965,0.7695,59.5,9,1,"['chanson', 'french pop', 'french rock']"
Indrabadan Bhatt,0.994538462,0.646769231,0.203384615,0.387807692,0.259846154,-11.58353846,0.324692308,92.42469231,0.660846154,0,5,1,[]
Indrani,0.453157143,0.684,0.403657143,0.00125193,0.138728571,-12.815,0.148885714,132.1277143,0.840285714,0,7,1,[]
Indrani Mazumder,0.5345,0.429,0.348,0,0.1965,-12.3645,0.0616,86.42,0.424,0,10,0,[]
Indrani Sen,0.893,0.674,0.328,3.41E-06,0.0854,-11.934,0.0356,110.182,0.345,0,10,1,"['bangla', 'rabindra sangeet']"
Indravadan Bhatt,0.996,0.535,0.165,0.909,0.157,-11.589,0.366,76.09,0.706,0,10,1,[]
Indu.,0.992428571,0.647,0.217714286,0.017039429,0.129057143,-7.57,0.257028571,88.28114286,0.705,0,9,1,"['comic', 'dance-punk', 'industrial metal', 'industrial rock', 'nu metal']"
Indubala Devi,0.995157895,0.386526316,0.160173684,0.832210526,0.236968421,-15.61426316,0.059526316,88.68694737,0.423736842,0,11,1,[]
Indukumar Parekh,0.994,0.489,0.376,0.0792,0.462,-9.166,0.0897,113.219,0.707,0,6,1,[]
Indukumari,0.994,0.77,0.141,0.000244,0.316,-8.046,0.407,84.313,0.7,0,2,1,[]
Industria Nacional,0.165,0.614,0.592,0.000132,0.216,-6.403,0.0294,108.516,0.542,37,4,1,['pop romantico']
Industria del Amor,0.272990909,0.55,0.553454545,0.001492042,0.210995455,-10.641,0.037609091,124.9090455,0.668090909,42.77272727,11,1,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'ranchera', 'regional mexican']"
Ines,0.121,0.831,0.789,0,0.328,-5.498,0.0661,101.035,0.827,62,0,1,[]
Ines Marietti,0.967,0.258,0.1905,0.00033205,0.1225,-14.247,0.1343,88.746,0.08475,1,1,1,[]
Infa Riot,0.0164,0.321,0.966,0.000608,0.0749,-7.325,0.0577,151.626,0.645,27,2,1,"['oi', 'uk82']"
InfaRed,0.067266667,0.504666667,0.748333333,0,0.713,-5.654333333,0.377,136.5953333,0.408333333,65.33333333,10,0,[]
Infamous 2-0,0.0132,0.85,0.587,0,0.439,-6.362,0.352,141.025,0.537,39,7,1,[]
Infected Mushroom,0.00371,0.654,0.823,0.431,0.186,-5.768,0.0662,144.995,0.631,45,11,0,['psychedelic trance']
Infectious Grooves,0.009519,0.5085,0.916,0.0003195,0.04885,-4.5825,0.0996,113.6515,0.627,42.5,2,1,"['alternative metal', 'funk metal', 'funk rock', 'rap rock']"
Information Society,0.052085,0.733166667,0.632833333,0.090449,0.14135,-12.37216667,0.054783333,116.8953333,0.722,45.66666667,0,1,"['dance rock', 'freestyle', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Inga Nielsen,0.963,0.162,0.134,0.875,0.0975,-17.593,0.0428,70.763,0.0953,44,4,1,[]
Inge Borkh,0.932333333,0.273888889,0.198266667,0.045344647,0.278194444,-17.60655556,0.067133333,100.1753889,0.086,0.055555556,2,1,['classical soprano']
Ingeborg Bruhn-Bertelsen,0.995,0.563,0.246,0.0679,0.136,-13.278,0.137,129.047,0.642,0,5,1,[]
Ingeborg Jordet,0.975,0.445,0.0395,0,0.179,-14.795,0.0529,129.024,0.548,3,0,1,[]
Ingeborg Springer,0.972,0.16,0.0174,0.789,0.101,-29.412,0.0381,74.841,0.0356,0,8,1,[]
Ingo Metzmacher,0.903,0.134,0.005,0.205,0.144,-35.951,0.0404,84.023,0.228,48,9,1,[]
Ingo Roberts,0.688,0.487,0.5,0,0.0916,-8.762,0.0623,145.089,0.485,0,0,1,[]
Ingrid Andress,0.146333333,0.451666667,0.446666667,0.000189333,0.103333333,-7.262,0.028433333,80.237,0.303666667,65.66666667,0,1,"['contemporary country', 'country pop']"
Ingrid Bergman,0.97,0.374,0.243,0.000508,0.163,-12.48,0.103,170.38,0.278,1,8,1,[]
Ingrid Haebler,0.98175,0.40875,0.1503,0.59525,0.080175,-19.787,0.0426,124.25375,0.25275,41.75,9,1,['classical performance']
Ingrid Kertesi,0.973,0.4,0.312,0.28,0.25,-17.376,0.157,76.211,0.44,42,0,1,[]
Ingrid Michaelson,0.617346154,0.568269231,0.403269231,0.00125789,0.127192308,-9.212038462,0.041303846,114.5174615,0.395615385,53.07692308,5,1,"['acoustic pop', 'ectofolk', 'indiecoustica', 'lilith', 'neo mellow', 'pop', 'pop rock']"
Ingrid Rosario,0.00948,0.4685,0.611,3.82E-05,0.34,-8.0475,0.0467,136.49,0.2415,52.5,3,1,"['latin christian', 'latin worship', 'rock cristiano']"
Ingvar Wixell,0.983,0.143,0.284,0.00362,0.0951,-13.976,0.043,75.341,0.0383,0,6,1,['classical baritone']
Ini Kamoze,0.034061905,0.805190476,0.513619048,0.003931648,0.142457143,-9.442380952,0.151619048,83.99114286,0.542952381,45,6,0,"['dub', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']"
Injury Reserve,0.18,0.673,0.757,0,0.039,-5.087,0.222,96.126,0.641,54,8,1,"['alternative hip hop', 'conscious hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']"
Ink,0.647666667,0.670333333,0.438,1.43E-05,0.237333333,-6.734,0.075533333,109.347,0.588666667,69.66666667,7,1,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Inner Circle,0.1242,0.784,0.725,0.000199,0.117,-8.0405,0.14235,130.442,0.7365,71,7,1,"['reggae', 'reggae fusion', 'roots reggae']"
Inner City,0.12535,0.6965,0.859,0.2053,0.0557,-12.213,0.0505,120.708,0.9585,54.5,3,0,"['chicago house', 'deep house', 'detroit house', 'disco house', 'diva house', 'hardcore techno', 'hip house', 'post-disco', 'techno', 'vocal house']"
Inner Life,0.197333333,0.702666667,0.692333333,0.008359293,0.0769,-8.425666667,0.072366667,113.528,0.843333333,36,11,0,"['deep disco', 'disco', 'post-disco', 'post-disco soul']"
Inner Wave,0.1916,0.647333333,0.700666667,0.310366667,0.1688,-6.538333333,0.033233333,125.689,0.551333333,54,4,0,"['indie garage rock', 'indie pop', 'neo-psychedelic']"
Inon Barnatan,0.992,0.375,0.00607,0.883,0.0562,-29.405,0.0501,67.978,0.0445,53,1,1,[]
Insane Clown Posse,0.05400623,0.776016393,0.791737705,0.037407896,0.416436066,-5.784262295,0.282406557,133.1565902,0.585409836,40.03278689,1,1,"['comic', 'rap rock']"
Inside Out,0.0001385,0.2705,0.6195,0.66,0.09205,-11.525,0.0586,128.055,0.332,31.5,11,1,[]
Inspectah Deck,0.2341875,0.651875,0.826375,4.46E-05,0.2961875,-5.23325,0.314125,126.610375,0.590125,50.125,2,1,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']"
Inspector,0.2101,0.6195,0.76775,2.63E-05,0.139325,-4.909625,0.0485375,147.04375,0.8035,60.625,11,0,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']"
Inspektah Deck,0.08945,0.637,0.791,2.28E-05,0.2315,-6.6945,0.3515,140.163,0.519,39.5,11,0,[]
Inspiraciòn,0.39516,0.3383,0.5666,0.00020062,0.5427,-10.729,0.04271,125.3268,0.4495,38.2,11,1,"['latin christian', 'latin worship']"
Inspiral Carpets,0.00357285,0.518,0.721,0.0001085,0.26,-10.9475,0.03505,123.5965,0.5735,44,11,1,"['britpop', 'madchester']"
Instant Funk,0.001207333,0.776333333,0.800666667,0.149366667,0.193333333,-10.62433333,0.077333333,112.1266667,0.589333333,33,1,1,"['deep disco', 'disco', 'funk', 'philly soul', 'post-disco']"
Institute,0.00295,0.327,0.852,0,0.12,-4.798,0.0613,180.075,0.222,41,6,1,['sleep']
Instupendo,0.909,0.465,0.0263,0.517,0.0913,-18.011,0.0491,144.001,0.113,55,1,1,['lo-fi beats']
Integrity's Hosanna! Music,0.469995862,0.38562069,0.387772414,4.07E-06,0.391289655,-13.11341379,0.039048276,114.0062759,0.329482759,41.03448276,7,1,[]
Intenso,0.1246,0.662666667,0.536,1.05E-05,0.1074,-12.086,0.0903,169.0926667,0.918333333,39.33333333,7,1,"['norteno', 'tejano', 'tex-mex']"
Intentional Vibes,0.968,0.0797,0.032,0.977,0.364,-28.533,0.0464,62.399,0.0715,64,5,1,['background music']
Internacional Carro Show,0.26405,0.715,0.651,0.00160725,0.1259,-8.41275,0.05095,94.605,0.7915,35.75,7,0,"['cumbia', 'cumbia sonidera', 'grupera']"
International Music System,0.00697,0.766,0.687,0.00305,0.121,-13.986,0.051,120.303,0.962,30,11,0,['italian disco']
Internet Money,0.189,0.698,0.659666667,0,0.181,-6.310333333,0.115333333,122.0063333,0.357,79.33333333,7,0,[]
Interpol,0.011140109,0.377695652,0.871217391,0.522173913,0.179517391,-5.09373913,0.048195652,118.7196087,0.402313043,50.60869565,7,1,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']"
"Interpreti dello spettacolo ""Bella Ciao""",0.77,0.596,0.389,0,0.0931,-11.485,0.0695,145.851,0.938,55,9,0,[]
Interpuesto,0.000773,0.509,0.886,0.142,0.0995,-5.192,0.0512,144.926,0.659,48,7,1,"['latin alternative', 'mexican rock', 'rock en espanol', 'rock urbano mexicano']"
Inti-Illimani,0.869,0.521,0.294,0,0.273,-10.742,0.0314,109.341,0.579,43,6,1,"['andean', 'latin rock', 'nueva cancion', 'trova']"
Into The Woods (Original Broadway Cast),0.903,0.5615,0.217,0,0.445,-18.9965,0.1665,132.474,0.5395,30.5,8,1,[]
Into the Woods Ensemble,0.917,0.533,0.293,0,0.0757,-11.866,0.0801,131.114,0.497,31,10,0,[]
Intocable,0.290021622,0.607486486,0.604135135,5.60E-05,0.141840541,-8.759783784,0.086294595,142.7183514,0.786054054,54.08108108,0,1,"['banda', 'grupera', 'latin', 'latin pop', 'norteno', 'ranchera', 'regional mexican', 'tejano']"
Intro,0.067455,0.6645,0.456,2.90E-06,0.196275,-14.754,0.04435,120.518,0.581,38.5,11,1,"['new jack swing', 'r&b', 'urban contemporary']"
Inva Mula,0.051,0.72,0.757,0.378,0.0575,-8.044,0.0926,120.113,0.68,45,1,0,[]
Invisible,0.337,0.457,0.40425,0.0011175,0.26575,-11.6145,0.04035,115.73025,0.218,45.75,9,1,"['latin afrobeat', 'latin alternative', 'latin funk', 'latin pop', 'latin rock', 'mexican indie', 'rock en espanol', 'venezuelan indie', 'venezuelan rock']"
Invisible Man's Band,0.0501,0.827,0.781,0.000124,0.0764,-8.106,0.062,122.061,0.929,34,1,0,[]
Ioanna Georgakopoulou,0.988823529,0.608941176,0.313176471,0.204485706,0.184164706,-13.50370588,0.052538235,115.9405,0.735647059,0.117647059,11,1,['rebetiko']
Ioanna Georgokopoulou,0.989333333,0.610666667,0.382666667,0.08003,0.135666667,-13.584,0.0405,140.8063333,0.705666667,0,2,1,[]
Ioannis Panagiotopoulos,0.967928571,0.427928571,0.424071429,0.539685143,0.338878571,-11.75828571,0.055871429,107.214,0.693714286,0,8,1,[]
Ioannis Panagitopoulos,0.9955,0.375,0.3635,0.8495,0.336,-14.02,0.0524,93.813,0.844,0,6,1,[]
Ioannis Tatasopoulos,0.994666667,0.611666667,0.228,0.585333333,0.194666667,-17.10766667,0.06,79.40166667,0.794,0,4,0,[]
Ioannis Tsanakas,0.912,0.227,0.482,0.883,0.563,-17.262,0.117,75.233,0.193,0,1,0,[]
Ioannis Tzavanis,0.97,0.426,0.688,0.007,0.465,-9.496,0.0744,138.499,0.611,0,8,0,[]
Ioannis Xristou,0.976142857,0.323428571,0.405857143,0,0.262714286,-5.764142857,0.043271429,115.6491429,0.263242857,0,5,1,[]
Ioannou Georgakopoulou,0.995,0.629,0.236,0.546,0.407,-11.65,0.0376,179.418,0.967,0,2,1,[]
Ion Marin,0.973,0.398,0.0992,0,0.085,-21.826,0.0621,129.974,0.111,6,4,1,[]
Ion Papuc,0.874,0.475,0.478,0.917,0.0842,-8.22,0.0799,151.44,0.174,0,3,1,[]
Ion Vasilescu,0.89975,0.4345,0.33125,6.93E-05,0.223,-13.004,0.04505,97.52275,0.53825,0,2,1,[]
Ion Voicu,0.855,0.233,0.199,0.366,0.182,-18.361,0.0481,80.373,0.0668,16,0,0,[]
Iona Brown,0.941111111,0.358666667,0.058877778,0.817666667,0.119411111,-28.02088889,0.043566667,113.7525556,0.289033333,30.77777778,2,0,['classical performance']
Ioánnis Tzivánis,0.988,0.6054,0.4762,0.23118,0.2498,-11.5294,0.0512,120.6598,0.77,0,11,1,[]
Ipirotiko,0.993,0.28,0.4,0.891,0.179,-13.751,0.0426,80.226,0.591,0,0,1,[]
Iqbal Bano,0.985,0.675,0.259,0.199,0.114,-24.057,0.0782,99.677,0.801,1,7,1,"['classic pakistani pop', 'ghazal', 'indian folk', 'sufi']"
Iqbal Bibi,0.9954,0.54,0.1446,0.5542,0.1508,-11.8096,0.2704,140.021,0.7978,0,11,1,[]
Ir Sais,0.251333333,0.845,0.578333333,4.00E-05,0.069533333,-5.927666667,0.111666667,132.154,0.505333333,77.33333333,2,0,"['basshall', 'dutch hip hop', 'dutch trap pop', 'ritmo kombina']"
Ira Gershwin,0.893,0.54,0.309,9.03E-06,0.198,-10.126,0.036,99.249,0.601,47,10,0,['tin pan alley']
Ira Malaniuk,0.875285714,0.259285714,0.224971429,0.11554215,0.386571429,-17.73442857,0.078114286,92.77857143,0.140685714,0,2,1,['classical mezzo-soprano']
Ira Nagrath,0.995,0.355,0.108,0.127,0.0768,-16.516,0.0592,65.356,0.454,0,8,1,[]
Iration,0.043745333,0.7312,0.6352,0.006557769,0.194826667,-6.840066667,0.042753333,123.8278667,0.830066667,50.8,7,1,"['jawaiian', 'reggae rock']"
Irena Grafenauer,0.989,0.51,0.147,0.899,0.108,-25.001,0.0414,98.478,0.455,52,7,0,['classical flute']
Irene Cara,0.3727,0.513090909,0.596636364,0.014339127,0.188818182,-9.673727273,0.037718182,125.6281818,0.621636364,46.54545455,7,1,"['disco', 'europop', 'new wave pop', 'soft rock']"
Irene Manning,0.9915,0.389,0.397,0.00018945,0.56,-7.9175,0.04105,78.265,0.395,0.5,11,0,[]
Irene Parveen,0.73,0.43,0.454,3.34E-06,0.413,-8.832,0.168,170.269,0.739,0,5,0,[]
Irfane,0.7155,0.83,0.793,1.99E-05,0.1099,-3.728,0.071,118.0625,0.7465,68,2,0,[]
Iriarte,0.887,0.383,0.333,0.033,0.418,-12.85,0.0394,119.633,0.485,0,4,0,['vintage tango']
Irie White,0.012236,0.7026,0.7202,0.1572,0.11568,-10.7054,0.04264,122.8344,0.7364,0,4,1,[]
Iris DeMent,0.606545455,0.609363636,0.317781818,0.000171108,0.149627273,-10.84645455,0.033772727,126.8036364,0.584363636,41.81818182,0,1,"['arkansas country', 'country rock', 'folk', 'folk rock', 'lilith', 'roots rock', 'singer-songwriter', 'traditional folk']"
Iris Kells,0.902,0.298,0.0972,0.00101,0.573,-24.008,0.0507,131.991,0.0394,22,4,0,[]
Irish Film Orchestra,0.899,0.215,0.22,0.0594,0.141,-13.078,0.0354,86.438,0.0394,50,2,0,[]
Irizarry Barraza,0.99,0.176,0.0327,0.905,0.109,-31.7,0.0555,69.567,0.0545,70,7,1,['background music']
Irma Beilke,0.902,0.29,0.218,2.30E-06,0.958,-20.075,0.145,77.247,0.308,0,10,1,[]
Irma Kolassi,0.990592593,0.363259259,0.079311111,0.003076004,0.121803704,-19.51114815,0.066844444,100.3284444,0.1986,0,7,1,[]
Irma Serrano,0.763875,0.569625,0.375375,3.97E-06,0.179275,-8.57525,0.0356875,117.83725,0.706125,17.375,4,1,['ranchera']
Irma Thomas,0.61076,0.49948,0.43548,0.000674931,0.329732,-11.44124,0.0344,119.51264,0.60772,30.36,9,1,"['brill building pop', 'classic soul', 'funk', 'louisiana blues', 'new orleans blues', 'rhythm and blues', 'soul', 'southern soul']"
Irmgard Seefried,0.981514286,0.394142857,0.081477143,0.01692295,0.165754286,-19.95328571,0.078842857,106.4826857,0.220842857,0.114285714,10,1,['classical soprano']
